Sentence,Label
sesuai janji barang estimasi rate pesan iphone s gb space grey garansi internasional sedia bursa bb alami kendala tanggal januari laku kece nyata aksesoris iphone palsu duh devicenya aktivasi wajar garansi internasional teliti logo apple baret layar baret halus hitung second langsung hubung cs blibli aju produk responnya cepat besok siang hubung cs ambil barang kurir blibli pilih kirim langsung barang kantor blibli temu customer resolution dana voucher yg pilih retur barang merchant milik itikad retur produk rupa habis retur barang konsumen beli produk khusus merchant harap hati teliti terima produk proses dana voucher laku mudahan cepat selesai beli produk kartu kredit blibli proses dana tanggal jatuh tempo tagih lanjur bayar tagih tsb harap respon proses blibli cepat laku ulas dgn rate topik beda proses dana voucher jalan cepat lancar thanks supportnya blibli,positive
world global name bukalapak berani tampil dgn teknologi flexibilitas bayar mudahan pioneer mudah metode transaksi dunia online shop ecommerce go bukalapak,positive
aman percaya beli waswas kena tipu dagang nakal adminnya past respon,positive
tarik ken blanja lazada karna diskon yg gila coba mmbeli set dermawand pink beauty skinner yg kena ongkir makax cepat sampe barang slain sya pesan monar eye liner waterproff klo yg dtangx lambat krna kirim gratis ktax produk negri stelah produk dtang tenyata derma wandx made in china canada sya coba browsing isu ktax pabrik dermawand pindah cina karna canada biaya karyawan mahal oke sya terima muncul blum minggu pakai pink beauty skinnerx kadang nyala kadang engga pdahal pakenya g sya balikin males karna sya anggap buang pasrah aja eyeliner dtang kecewa paaaarrrrraaahhh wktu iklan lazada harga eyeliner monar waterproof yg bentuk spidol yg asli ktax rbu karna diskon dpet rbuan pesan yg mav eyeliner kajal yg hargax ribu pasar kapok belanja lazada rugi uangx sih g kekecewaanx yg ga,negative
pesan no sesuai janji diulur yg jwban tunggu sy sdh nunggu trua tunggu sy sdh bayar virtual account mohon lazadq,negative
sms banking bayar malam sungguh sungguh repot,negative
kali belanja blibli com ragu maklum era teknologi tipu barang yg didisplay foto keren pas barang kere alias kualitas nol sempet nanya temen belanja blibli com berkat rekomendasi temen coba belanja blibli com promo voucher k minimum beli k diskon pas bgt anak mpasi bandingkan harga booster seat pilih jatuh merk pliko nyata murah packing kirim muas excellent alih blibli com belanja harga miring barang rumah repot rumah macet ria bayar kantong plastik bawa barang abrek parkir kalo blibli com gak pake bayar plastik kardus manfaat main anak latih kreatifitas thanks blibli eits lupa blibli ngumpulin poin tukar voucher belanja tau cuzz buka blibli com,positive
balikin versi karna mudah sulit cari,negative
neng banget belanja blibli udah harga miring gratis ongkir barang cepet nyampenya tp sih barang yg bgt proses ya smoga aja cpet kirim,positive
lelet penguriman barang beli tanggal februari skrng blm barang rumah kecewa,negative
ass haduuhh baca postingan teman yg ngorder lazada gak produk jamin masuk akal produk yg order iphone yg harga asli jtan jt an senanggg banget harga murah udah ngorder blom transaksi bayar lazada urung niat iphone harga sekian murah patut curiga,negative
alam buruk blibli com transaksi beli garmin c tanggal desember status no reject call costomer service balas pm cek transaksi bayar cc kecewa,negative
trf cancel lazada blg uang direfund minggu uang blm direfund lazada kaan uang direfund lazada pesan proses kirim rugi refund barang kasih,negative
best situs jual beli indonesia simpel aman percaya moga alibaba amazone nya indonesia,positive
beli ticket yg mudah potong harga mudah murah,positive
belanja d olx,negative
banding beli situs resmi site tiket com murah mantappp,positive
nyoba toko feedback nya rendah nipu nyata kagak aman dah aman,positive
bagus layan cepat simple,positive
minggu coba belanja butuh bukalapal com beli buah telur plastik terang tulis warna merah order barang terima buka kemas temu telor plastik warna merah buah sisa warnawarni protes jalan untk protes bukalapak com isi review konsumen nama otomatis situ kecewa lapak integritas lapak laku curang hormat bertanggungjawab alami terimakasihh,negative
kalo laptop pake packing kayu asuransi nggak kalo barang rusak gmna,positive
sy pakai jasa travel kali mes tiket jarang dgn harga promo tp sy tiket com sy transaksi harga yg sgt jangkau krn sy lihat harga tiket pandu dr tugas live chat bilamana kali temu kena transaksi mesan tiket ajak keluarga teman tiket com alam yg tiket com moga layan smakin maju terima kasih,positive
giur liat microwave yg harga pasar toko onlineshop mahal lajadah order barang ngga kirim minggu batas yg web lajadah sampe complain cs lazada refund dadak bilang barang kirim pas dateng bingung liat packing lazada koq gede buku novel sen microwave loh pas buka yah ampun datengnya cookie cutter bayar jt terima potong biscuit microwave operasional kerja usaha makan udah operasional ganggu nunggu proses refundnya abad bertele order dadak cancel abis transfer bank ga tau nunggu proses refundnya abad order licik refund bentuk voucher kecewa total,negative
gak tau deh status nya udah tunggu ambil kurir kurir nya males ya mao cancel tp gak adooh cape gw mending dateng langsung dah toko nya bayar langsung bawa pulang tu barang,positive
horrible company selling chinese made trash everything is fake and duplicate no wonder they r doing so bad,negative
mataharimall masuk online shop favorit kualitas produk jamin pilih produk yg varian betah belanja mataharimall produk jg sesuai harga sahabat matahari mall pokok great company,positive
harga yg murah proses kirim cepat,positive
great company,positive
percaya,positive
pesan baju zalora skrg lacak pesan emas barang kali mes baju zalora layan kirim nya moga makan minggu,negative
paket pinjam xmas tingkat bunga rendah hubung via private info removed nomor telepon private info removed sms,negative
alam tokopedia buruk sistem website kacau gagal proses bayar metode mandiri clickpay saldo potong response customer service lambat serius parah saldo dasar terang website uang saldo tokopedia jam customer service nyata gantung kamis agustus s d sabtu agustus larut lapor polisi uang transfer juta,negative
senang laku booking tiket hotel tiket com proses booking tiket hotel mudah sedia alternatif bayar yg saran bayar mobile banking internet banking jam beli tiket malam rumah cari atm terima kasih,positive
bantu mesan yiket kereta pesawat hotel kali jasa tiket com promo promonya bantu mohon promonya,positive
bukalapak bantu jual beli karna kendala team bukalapak aktif solusi ya butuh is the best bukalapak,positive
barang pesan kirim alas,negative
kirim cepat barang bagus sesuai harap,positive
cari tiket gampang aplikasi nudah jalan beda aplikasi belah harga saing ealaupun mahal banding situs belah overall senang beli tiket com aplikasi lancar jaya sukses tiket com,positive
tau layan blibli com,negative
pesan handphone xiaomi redmi note pro gb pesan batal gak yah pesan sdh bayar kartu kredit sdh proses tinggal tunggu barang nya mohon respon nya tq,positive
pesan sweater dishop max barang ga otomatis mesan batal saldo checkout dishop barang muncul no resi inti ko pesan barang toko beda ga kirim tolong maintainance shop nya tingkat,negative
tanaya ragu nih sekian kali belanja online komunikasi lapak nya balesan lapak yg terima balesan lapak karna harga nya lumayan mahal mas ragu transfer nya tolong bantu lapak yg kunjung aman terpecaya nama toko lapak yg pesan leptop lenovo js komputer jakarta bantu yaa terima kasih,positive
senang proses beli tiket kereta api interface cakep langsung liat pilih langsung beli tiket pp favorit bayar pakai klikbca transaksi langsung selesai menit,positive
belanja blibli tgl barang jalas blibli nya kecewa dgn barang cepat nya barang yg jual nya mohon tindak beli kogan action cam mp wifi tunggu tindak nyaa,negative
blibli promo iming diskon telusur nyata harga barang diskon kali lipat langgan harga wajar harga barang jenis,negative
mantap,positive
kirim barang tingkat,positive
beli barang no order lihat progrese web nya meskipin barang web proses kirim elalui jne input nomor tracking jne makan s d kerja terang web beli progres web beli hp alcatel one plush pesan beli tgl sept followup tlp lwat custermers service jkt tgl pemberitahuan barang proses kirim lex lazada expres expedisi nomor nunggu sd kerja balas email report keluh no tiket web lazada kena status order terang harap lazada konsisten kirim barang sesuai mesan biar teman papa web lazada status terang order no barang kirim surat kirim sya balas dara lazada via email dear salah rekan lex lazada express jalan kirim pesan bantu silah periksa pusat bantu hubung customer service hormat tim lazada harap nya alami alam buruk teman rubah postingan lazada janji nyata prasangka keliru beli alcatel po terima in jam wib khawatir ter teman teman beli kirim lewan jane terima kasih lazada terima kasih bambang,positive
pesan no private info removed transfer feb pesan status ambil kurir nasih tunggu status pesan mohon blibli serius awas pesan langgan kecewa tunggu balas blibli cepat kirim pesan,negative
blibli com,negative
respon cepat n kirim pantau,positive
so easy online shopping,positive
belanja mataharimall pokok ok bingiiittss dech,positive
sya udah pesan barang tgl juli smpai blm proses jual nya kecewa,negative
layan cepat bukalapak respon lapak kirim pesan cepat,positive
cs merespon cepat solutif,positive
buah kesan buruk belanja bhinneka,negative
always to shopping and make be happy because facility free shipping i love this eshopping,positive
ga pake ribet olx tampil dah gitu aja,negative
belanja online shop ataupum titip teman butuh tas simpel kerja tas pudar tali lepas cari online shop dipake sayang ga warna model cocok males cari mall bru toko udah ga mood jalan warna cari ketemu pas buka email mucul iklan lazada munculah niat cari tas lazada eh bener lazada pilih model suka pilih model terang kirim negeri makan heran tas diskon sampe persen juta ribu sayang banget ga liat review lazada googling rivew lazada nemu bagus harap moga paket nyampe sesuai syukur barang nyampe pos bilang biaya hmmm free ongkir hihi ga papa barang udah pas buka olala kualitas kecewa beli kaki aja kuat isi barang berat kilo kayak sobek wew model jahit detail ga persen sesuai tampil lazada ngecek sampul kirim tera harga ribu maksud ya beda bayar ribu harga kirim harga tas hiks lazada lazada kalo barang murah gitu yah ga cantum harga fantastis trus diskon sekian persen aja ditaroh harga asli konsumen maklum terima sesuai harga kalo cantum harga konsisten paket diwebnya komplain lazada ga ngasih review telepon layan entar sia kayak udah kapok belanja lazada haha,negative
paltformnya value user,positive
matahari online,negative
barang brand kenal diskon tarik,positive
pilih barang samping jg bantu proses beli barang mudah aman barang tdk sesuai uang bs moga maju sukses buka lapak terimakasih,positive
muas order lapak kirim barang yg pesan uang rekening,negative
beli thermopot cmos brg terima gak kartu garansi minggu pake brg rusak balikin sampe skrg dana refund blom transfer proses finance minggu kapok belanja blibli com,negative
pelapaktdktanggungjawab,negative
belanja blibli com alami kecewa,positive
pesan rice cooker cosmos dr tgl november skrg tgl desember status msh proses sy telp cs koordinasi suruh tunggu sy bayar pakai credit card kecewa refund punn tunggu minggu ga tau benran ngga uang sy kecewa bgt sm orami,negative
barang komen sampe barang tunggu kurir costumer serfice cuman bantu follow up sampe tunggu kurir sajaa,negative
tahan tingkat layan prima,positive
laku pesan tgl april tgl sdh medan si kurir jne sdh al kirim ttpsampai dgn tgl mei barang blom alas ahhhh sebal,negative
