Sentence,Label
laku kali belanja blibli com laku pesan barang minggu apr kabar barang tsb rabu apr barang yg kirim rumah salah kirim laku lapor pikah blibli com yg apr informasi lbh kena barang yg pesan terima kasih,negative
belanja bukalapak mudah percaya jamin uang barang kirim dukung customer servicenya cepat moga sukses bukalapak,positive
terobos cari ganti toko stok habis alangkah harga murah,positive
simpel bayar mohon utk promosi gratis ongkir terimakasih,positive
promo blibli com beli micro sd card harga beli tanggal feb barang terima tanggal march hubung blibli livechat telp bantu follow up kecewa telp logistic nya adx confirm data ikan status mesan barang kirim tanggal feb sesuai terang logistic barang ambil logistic tanggal february tolong tingkat kerjasama logistic kirim barang terima kasih private info removed,negative
batal pesan blibli com gmna gnti produk mohon,negative
gak,positive
kadang harga sesuai temu harga toko,positive
pesan brg dng nmr order private info removed tgl juli estimasi kirim tgl sd juli status kirim blibli hubung utk tawar reschedule kirim tgl juli janji brg yg kirim dng spek yg bagus yg pesan kmd tuju reschedule tsb tekan brg pesan terima tgl juli dr blibli brg terima tgl juli nyata skrg brg blm terima sdh bolak tlp cs sdh bingung ngomong,negative
mantap harga nego harga asli harga promo harga up lapak fitur bukalapak fitur nego maniak belanja nih terima kasih bukalapak,positive
jual gampang beli gampang senang,positive
beli jaket nggak sesuai warna yg nggak kasih bintang dl kasih feedback barang salah kirim kasih bintang bintang,positive
sulit belit laku proses refund repson lazada co id,negative
laku transaksi input data yg urus lancar jaya,positive
barang yg jual palsu smua layak jual barang busuk kotor sabun glutera campur air beli lusin complain masuk pusat resolusi tokopedia bela jual tokopedia terima uang adil jual salah bela adu ylki tokopedia kali tp ud complaim pusat resolusi tokopedia bela jual sabun busuk yg sy beli layak jual ud foto beda belanja tokopedia online tipu hati yg belanja dgn toko juragan kosmetik online barang beda ribu aja nyata oplos jual complain tanggung no complain no retur no refund yg nipu mantap nih toko moga berkah ya jual hasil nipu kecewa beli,negative
beli jam harga g mahal sbagai hadiah adik bayar status tunggu ambil kurir bayar tanggal oktober konfirmasi terima tanggal oktober tanggal oktober sms barang kosong serang csnya sms d tawar barang warna beda ok pas cek d sistem barang d cs g tau d lapor d informasi palsu d bilang d report d pick up nyata barang kosong berani tampil d tv g mohon maaf ketidaknyamanan paksa tulis d langsung d dengar publik cs nya sih ok responsif terimkaasih,negative
terpacaya aplikasi belanja online terimakasih bukalapak,positive
belanja blibli murah beli kirim cepat packing aman situs sulit cari barang tau yg jual langsung blibli seller minus blibli barang jual barang kadang status mesan ubah terima jd barang bingung dana proses nyaman kesel upa uang upa voucher kalaau beli blibli paksa beli uang beli yah gpp uang hangus gara vouchernya salah toko online uang barang beli cocok muat bagus dsb,positive
matahari mall online ku,positive
produk blibli jamin asli seller profesional,positive
moga webnya g down mengahirkan lapak lapak kompten percaya,positive
seller kirim barang sesuai yg pesan harga yg murah order private info removed merchant blibli kecewa kick,negative
laku transfer bayar via atm verifikasi bayar email cs sertakann bukti foto transfer bayar tolong blibli kecewa customer alamat email private info removed,negative
i enjoy buying anything in mataharimall especially i can get good price with installment,positive
sarana jual beli indonesia terkoordinir tata rapi nyaman jual beli sarana lengkap sedia butuh jual transaksi jalan lancar aman nyaman recomended banget seller solusi buyer butuh barang industri pribadi toko butuh,positive
mekanisme refund dana lazadaid buruk cs pake template curiga cs pake bot program,negative
gimana laku order barang pesan batal otomotis blibli com,negative
beli tiket pesawat or pesan hotel mudah murah cepat,positive
belanja online mudah aman percaya trusted reccomended pilih ya bukalapak sy kali belanja transasksi aman barang kirim sesuai gambar deskripsi hehe,positive
barang sesuai pesan komplain susah komplain email g balas barang pakai asuransi bukalapak g solusi uang otomatis masuk lapak komplain,negative
sya order hp infinix hot x tgl juli sy tungg smp tgl juli cma dikabarin brg proses sy kontak cs brg kirim tgl tgl sy cek nyata pesan batal sygnya sy dinotif email sy kontak cs ny ktny stock abis sy bener bener kecewa berat klo emg stock abis pajang emg lo main tebak tebak fyi aja klinya gue kecewa sma bli bli dlu sya order sepatu catenzo pas barang sya kaget sepatu beda model ama yg web jelek teman teman hati hati belanja diblibli sy saran bayar cod aja,negative
beli nicer dicer set alat potong spt sayur buah liat rewiewnya sih barang bgs pisau tajam tp pas coba pisau tdk tajam pas coba utk potong kentang salah plastik yg patah sy maaf sy jg tukar barang beli beli mixer merek miyako coba menit mesin panas asap sy curiga yg jual brg palsu kapok beli lazada,negative
bukalapak gimana ya ya bukalapak situs website bantu dagang tahap lapak rugi untung situs hubung orang indonesia mudah temu barang user cs respon cepat cepat sunguh luarbiasa hidup bukalapak maju recomend onlineshop ntshop,positive
kirim,negative
ajieb banget sampe skrng lom transaksi,positive
belanja bukalapak aman puas layan senang belanja bukalapak terimakasih bukalapak moga servis,positive
atur pemberitahuan kalo transfer udah nyampe inimah ngajedooog sajah pas hubung si lapak yangsaya beli eh blum konfirmasi tokopedia kecewa we pokonamah,negative
transaksi bayar kirim bank bri,positive
beli batal bayar saran pakai konfirmasi bayar buyer langsung tunggu bank terkadang ganggu langsung urus karyawannya ramah gesit respon,positive
suka bget order zalora cepet barang sesuai harap hrg emang lbih mahal dr yg but dont worry harga kualitas,positive
informasi vip plaza status proses mesan barang alam laku beli situs online terima update status pesan tsb terima kasih,negative
tinggal user olx mohon sistem kalo mending dibalikin,negative
produk layan bagus barang diskon salah belanja online karrna beli beban ongkos kirim harga murah toko mall,positive
mataharimall com online shop indonesia yg voc diskon dgn min beli yg jangkau min beli jg kirim cpt proses refund dana jg cpt pokok recomended bgt deh belanja mataharimall com sy aja skrg males belanja mall krn dimataharimall com hrgnya sdh murah bgt brgnya kualitas pokok byk untung yg qt dpt smg lg promo yg giur utk customernya trus belanja belanja belanja lg dsini,positive
pesan uda day chat kirim foto bukti bayar pesan n ganti voucher tekorrr dah ane batal lazada uda lunas smua ane bilang lazada voucher kirim panti asuh aja kapokkk rugi rugi duit wuuuuuuu,negative
pesan ga keberadaanya yg kirim internal lazada masuk estimasi produk ga kunjung,negative
pesan jumat pake kirim cepat nambah rebu biar sabtu barang udah sampe eh tau senin kirim huft aja,negative
uang transfer sdh minggu barang tdk dikrim tdk ditlpn tdk konfirmasi pas tlpn nyata salah kasih harga barang laptop dasar lazada gak profesional sampe detik dana blm terima,negative
trusted ecommerce in indonesia i bought so many things in mataharimall com with great prices service and after sales is excellent,positive
tampil bagus sampah tampil,negative
beli tiket jalan pulang pergi jakarta padang dewasa anak promo potong rp beli juta hemat biaya rp terima kasih tiket com,positive
layan muas stock produk cantum update stok barang habis,negative
tanggal november kemarin laku mesan bayar lazada beli headset xiaomi more voice of china edition harga idr tarik beli barang voucher diskon gratis bea jasa kirim terang tulis pesan tanggal desember cek nomer resi barang jne warehouse pasuruan alamat pasuruan coba tunggu minggu barang rumah aju komplain cs lazada suruh tunggu barang suruh hubung nyata detik tanggal tanggal januari terima barang kali kali suruh tunggu parah kirim email lazada terima barang terima protes suruh nunggu lgy janji nyata barang suruh tunggu refunds dana cs lazada respon malam email ulas kena barang terima tulis ulas barang terima barang x belanja lazada duanya kecewa buruk belanja lazada mending diskon bayar biaya kirim diskon free ongkir layan mutu seblan refund dana kali kali komplain,negative
pesan kirim wib dazumba de pc case sesuai estimasi jul to jul barang sesuai pilih packing rapi free ongkir terimakasih,positive
trusted market is everithing for me,positive
napa frendly user yah duh mending ganti tamplian aja repot search ga ketemu udah gitu ga kontak jual lg,negative
transaksi batal unggah bukti bayar bukti coba pesan ulang uang lanjur transfer da tptal tagih konfirmasi bayar unggah bukti total tagih aneh kirim inbox fb tokopedia suruh kirim no invoicenya unggah bukti bukti bilang karna ngeblur tulus baca sampaia tunggu karna tanggap kali kirim bukti,negative
belanja online blibli com mudah nyaman produk beli sesuai display promosi metode bayar blibli com tawar agam beli nyaman belanja transaksi kendala blibli com kirim produk terkadang cepat barang terima terkadang harap blibli com estimasi kirim konsumen persisten informasi kena belanja transaksi konsumen terupdate terima kasih,positive
pesan voucher indomaret seller voucher center tanggal desember tanggal desember buka akun blanja com cantum pesan kirim nomor resi ekspedisi j t ngga tracking januari buka detail pesan ditracking cari kirim pesan seller voucher seller bilang kirim paket tanggal desember tanggal januari buka tracking pesan buka rim nyasar alamat jawa barat jawa tanggal januari hubung seller refund iya seller hubung belanja com j t januari lempar tunggu kabar j t seller,negative
versi sblmnya,negative
belanja gak barang refund mesti ngancem adminnya dlu uang vocer hilang uang gak utuh coba sistem jual buruk belanja buruk rekomendasi belanja sekian orang kesan buruk vip plazaa sistem bodoh tololol tutup very vety bad moga bangkrut manusia kecewa,negative
puas belanja mataharimall com proses order mudah bayar sedia pilih pilih produk agam kirim cepat packing safety moga promo tarik sistem layan terimakasih mataharimall com,positive
great shopping online and many promo discount,positive
tarik degan promo discount yg tawar bli bli pesan led monitor inchi samsung pesananan tuju cepat packing rapi packingan kayu nomer pesan private info removed alangkah kejut buka monitor temu buah bercak bintik titik titik samping kanan garis org yg alam sih jepit pengiriminan barang ato gagal produk laku refund alangkah kejut tulis review terima customer resolution syarat ato prosedur tlah penuh ongkir kirim pertanayaan proses refund bli laku proses refund yg cepat nyata lambat maaf yg komplaim customer services lambat tunggu sabar apkah suruh sabar selesai mao sabar maaf lambat selesai,negative
blibli pokok mantap deh nggak ragu belanja diblibli,positive
