Sentence,Label
asli layan olx dgn design sangat inappropriate content removed dari fitur design dan segala sistem search nya aneh easy use coba revisi biar kayak kemaren lagi gak canggih fitur aneh search pake maps radius km ane hahhh,negative
suka banget pelayana blibli cepat mudah murah karenabisa cicila  cc tap kmren pesan hardisk merah hati beda pesan warna merah darah cuma barang oke no problem pesan powerbank sya jg mantap sesuai jelas keep that good service blibli thankyou,positive
saya korban harbolnas tanggal  mes bayar jam swiss army logam free leather harga   seller timely indonesia barang rumah tanggal  selasa sore buka kotak jam mati saya cium beres pergi tukang jam potong jam besar cek baterai lemah ganti tuhkan baterai baru gak hidup tukang jam mesin jam rusak asli palsu mas mas bilang kw mas kampret lazada tipu   ajar banget seller timely indonesia timely indonesia fck,negative
item pesan  dlm negeri  negeri  yg dlm negeri sdh dlm  hari yg  item sdh  bln blm sampai stlh konfirmasi kali kali bilang brgnya dlm kirim sekarang cek kirim aneh bukti resi ada lazada kirim  item produk yg dlm negeri sistem nggak parah masuk akal kirim negeri yg cepat  hari dlm  sdh sampai dan yg rugi materi bobrok lazada tidak akan lagi belanja online di lazada toko online yg saja,negative
complete,positive
makin kece banyak promo,positive
tiap mes tiket pesawat kereta api pesan hotel tiket com layan muas tepat cepat transaksi pokok aman nyaman kartu kredit kartu debit sukses tiket com tahan baik tiket com sukses depan,positive
saya giur promo diskon  yg ada tanggal  situs blibli com dn putus beli asus fonepad  nomor order  dn langsung bayar  jam  an siang harap lunas bayar bsrang kirim namun senin tanggal  barang tunggu kurir ni status wow banget luama buanget mroses mrchantnya saya putus telpn cs blibli imingimingi tanggal  jadwal barang ambil kurir ok saya tunggu tapi postingan tulis tanggal  status order masih tetap tunggu kurir ini minggu barang proses apa guna promo kirim aja ga kek gin alas mrchant nya sampe sampe customer yg dirugiin mustinya blibli com njamin muasin langgan saya cuman aja yg ngrasa proses klamaaan trnyta yg ngalamin kek gin bli saya tinggal malang jawa lo ni barang mu kirim kapan keburu ekspedisi tutup lebaran semua saya tunggu segera itikad blibli com cuman janjiin gin gitu doang,positive
wonderful marketplace,positive
belanja  kali dilazada puas cuman  barang headset seinnheiser  ii walau telat kirim tas harga k  beli flashdisk flash sale  gb harga k pas barang cacat pakai returned  beli tablet kendala apa bayar tunggu minggu lebih nyata batal kenapa protes cs cs ngasih kompensasi apa duit proses kembali  beli baterai bolt minggu pasti lazada barang terima barang batal bener bener gajelas,negative
bukalapak mudah belanja butuh sulit dapat toko rumah daerah saya systemnya aman untung,positive
paling suka belanja mataharimall com sistem cod free ongkir csnya responsif,positive
suka belanja lazada milik sistem cod kurir jujur ambil lebih uang langsung kabur saja telepon nomor kurir dadak aktif cukup prihatin tidak jujuran kurir,negative
jual kirim produk cacat ribet claimnya,negative
good,positive
parahh tiap hari gua pake olx ehhhh malah bikin ribettt balikin lagi ke versi lama lahhhh sungguhhh kasiannnnn awal suka jadi benci karna parah super parah,negative
layan update websitenya kirim tracking,negative
moga,positive
saya butul belanja  kali proses transaksi kirim proses refund ok lancar namun spt order dicancel krn barang habis dll respon cs lamban email twit ulang krn  kali order dicancel janji  buah voucher   smpai voucher itu tdk kunjung kirim cs tdk jawab masuk pasti stok yg sesuai dg cantum web cs peduli respon cepat masalah langgan hal yg janji spt voucher kompensasi benar kirim janji semata,positive
kerja situ gimana,positive
belanja produk smartphone trkhir belanja samsung galaxy j  tunggu pembayan ya padahal kali belanja trims,positive
jadwal berangkat garuda tanggal  juni  booking   berangkat h ubah jd   pemberitahuan tiket com maskapai garuda kami kecewa alam ini sehingga tiket hangus,negative
barang terima dgn baik sering diskon ya,positive
saya pantau tiket ka jakarta  surabaya  juli  utk  org saja tp tetep aja ngga bagi balik je jakarta kerjasama pt kai dg agen tiket masak mesan buka  lgs habis hari haris jgn jual habis labgsung menteri yg bego nih jual tahap krn tinggi animo masyarakat mudika pake kereta api terima kasih kiky private info removed,negative
banyak promosi diskon mudah belanja cpt barang yg pes,positive
thebest,positive
ga tu,negative
belanja bukalapak jamin puas,positive
seller tanggung jawab pesan sesuai gambar  beda terima retur refund ajak customer perang oke input negatif seller media lain tokopedia tolong kembali uang saya,negative
saya seller lazada  bulan omset jual sih lumayan banget dibandingin bl tokped tekor rb gegara telat input resi urus dadak padahal barang ku kirim rugi barang yg kirim tp kena pinalti rb item its oke emank salah saya barusan dpat email bahawa kirim dokumen asli  item nproduk yg jual surat resmi distributor klo nggak kena pinalti jt o iya jual boneka ngambil home industri karawang boneka brand trus darimana surat itu boneka kena pinalti boneka doraemon alas langgar hak cipta coba search kbarang doraemon lazada bejibun dr casing hp harga rb pernak nik rb boneka banyak jual kena pinalti juga atau saya situ kadang dagang sedih,negative
suka belanja blibli diskon trus voucher,positive
online shopping percaya barang kualitas,positive
saya tari dana rekening bca private info removed   tanggal  november no inv  xv xi  per tgl  november email tokopedia hasil transfer rekening saya tapi tgl  desember dana masuk sudah coba kirim keluh cs tokopedia tapi suruh tunggu x jam padahal jelas lebih x jam bahkan suruh kirim rekening koran aneh banget di coba telp sibuk dana ga nasib,negative
saya suka belanja blibli navigasi nyaman smartphone promo poin loyaltinya saran tim blibli aktif mengupdate merchant deskripsi produk lengkap detail demkian dgn gambar produk karena temu produk yg deskripsi gambar minim cari info lain terima kasih moga blibli depan cinta customer setia,positive
the price compare the quality of product is very satisfied,positive
mohon tanggap bayar no inv  xvi i  verifikasi tokopedia x jam lebih,negative
mana luar kota agen tiket com salah solusi tepat,positive
saya jual beli,positive
alam beli barang zalora co id giur voucher gratis ongkos kirim telah order via web penuh bayar confirm payment tanggal  juni  betul lokasi kota medan re kota besar mana kirim jakartamedan makan max hari kerja tanggal  juni email zalora order kirim kurir f rst l gistic nomor resi tracking beberapa barang sampai gelisah barang order kisar ribu rupiah yang mana mahal saya coba tracking via web f rst l gistic nomor resi tracking daftar alias salah begitu hasil customer service f rst l gistic via telefon bolak hubung cs zalora kurir tsb hasil muas tanggal  juni nomor tracking cs f rst l gistic via email saat tulis tanggal  juni jam  pagi barang sampai bisa simpul sendiri alam beli barang zalora makan minggu jarak jakartamedan salah zalora jasa kurir f rst l gistic saya erti yang tau confirm payment tanggal  juni  juni jam  terima order saya luar biasa,negative
trus,positive
istimewa tmbahin discount,positive
saya belanja suplemen fitness lazada nomor order  tanggal pesan  desember  bayar indomart janji pesan terima tanggal  desember  nyata terima  desember  kali hubung lazada hasil kemudian kali live chat chat rk lukman ardiansyah iskandar tanggal  desember  jam   pasti kemudian chat ey wenny vega jawab informasi x jam kemudian chat rk puput utami tanggal  desember  jam   jawab informasi informasi email bapak x jam nyata jawab saya cek kantor jne bandar lampung dengan nomor resi tgrx private info removed terima nama orang turut pura salah kirim nama orang lain kirim nama orang usaha barang usaha bukti barang terima lapor lazada ceklist terima tipu barang terima lapor lazada terima penipuuuu moga lekas bangkrut usaha cepat masuk penjara,negative
good price good product,positive
mataharimall com is the most complate of ecommerce i got a special price for a camera from mataharimall com the cheapest,positive
tanggal  oktober  saya beli produk asus zenfone  lite black smartphone namun status barang masih saja tunggu ambil kurir sudah konfirm by phone live chat jawab tetap sama follow up namun tidak ada pasti tolong profesional konsumen perlu di konfirmasi kirim benar ada atau tidak due date pesan adalah besok tanggal  oktober namun status barang masih seperti itu benar payah,negative
saya beli barang shop online biasa nya bayar langsung kirim sms email konfirmasi bayar order an saya sedang vip plaza konfirmasi bayar parah nya barang order gudang alias stock nya kosong mesti nunggu gudang supplier gak tau deh nasib barang order gak nunggu  lagi please deh barang nya kosong pajang doank website nya saya sesal order vip plaza mending beli barang zalora matahari mall com lazada respon cepat kirim cepat zalora gak lelet gak respon vip plaza,negative
sangat profesional tolak order refund lama konsumen rugi masih bagus tokopedia refund langsung serah kita taruh saldo bisa,negative
tokopedia review ulang lapak yg tampil data no hp nama yg benar alamat peribadi lapak yg jujur konsen juang dagang online buyer yg main lindung sesuai undang nomor  tahun  tanggal  april  tentang lindung konsumen,negative
blibli bayar barang beli barang sampai,positive
tiga kali belanja blanja com totally slow response customer service seller are cucok di sms telpon jawab ganggu barang beli harap hati senang terima kirim tahun tunggu saya guna kartu halo tukar poin belanja poin hangus refund hubung telkomsel cucok tunggu tunggu proses kembali poin saya useless ini online shopping main customer service nomor  pakai branded muka ebay telkomsel,negative
nego harga kurang  harga barang yg juta,negative
best company,positive
super pokok kenyamana jamin keamannpun jamin tahan,positive
harga murah apps nya mudah kirim cepat,positive
keep good work,positive
saya mes samsung galaxy a gold  januari  cicil  cc bca nomor pesan private info removed ikut tahap bayar beres batas estimasi kirim  januari    januari  hari ini yang bikin kecewa pihak blibli informasi produk gold stock tgl  januari  sedia ganti white what dadak info akhir warna white pengirimanya tgl  januari  tangan saya tolong di riview pengirimanya lama serius sumpah bgt yang suka blibli cs nya yg ramah open komplenan ribet hubung via chat tp ubah seperti koordinasi kait komplenan  lagi merchantnya channel b mereka jgn main nama blibli jd gk tarik belanja blibli ini teman kantor dengar tarik jdinya dan pikir blibli pilih didik merchantnya service harus blibli monitoring kait sedia stock langsung hubung merchant ingat harus update kalo monitoring kalo tidak di update hari kayak barang tangan saya tp status ambil kurir,negative
minggu lebaran pesan  baju selambatnya minggu jd maka lebaran tp nyata  minggu order blum juga komplain by email tp jawab muas barang ekpedisinya rpx tp mana barang tsb kecewa rugi mana jelas tanggung zalora bulan order mana ada,negative
saya beli iphone  pake cicil  harga juta an atm gaada uang sampe jutaan cicil engga makasih,positive
tampil websitenya keren harmonisasi warna ok tonjol dominan biru mata rileks cepat lelah gampang akses mudah ga ribet proses belanja truly number  ecommerce,positive
moga alamat yg salah cuman nyata alamat yg camat yg sama,positive
mes i phone   gb kirim ucap terimakasih  pegang sim card baca coba contact usaha garansi ribet puas langgan utama mohon tanggap nya msh simpan percaya bli bli com,negative
barang barang bagus original terkadang harga cocok kantong hehe,positive
sejak tiket dot com bantu transaksi hotel tiket pesawat puas tetapi bagus kartu kredit nol persen utk  mantappp moga tiket dot com sukses,positive
aktifitas beli lazada gantung jual jual gantung tentu tentu lazada lazada repot jual komisi harga produk wajar lebih prosentase tentu gak wajar alias ngawur bikin rugi jual lazada komisi ongkos kirim ongkir yang nanggung jual komisi ingkir gak wajar parah bikin rugi jual ribet harus isi form klo dibalikin ongkirnya ongkir dibalikin ongkir   tapi form claim ongkir ini gak aktif sehingga saya harus tanggung  ongkos kirim saya rasa rugi banyak,negative
